Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated,Is_Extrapolated
0.625 ug/mL,0.625,34.2205,10918.809360589708,True
0.625 ug/mL,0.625,34.265,10918.809360589708,True
0.625 ug/mL,0.625,34.3095,10918.809360589708,True
0.625 ug/mL,0.625,34.354,10918.809360589708,True
0.625 ug/mL,0.625,34.3985,10918.809360589708,True
0.625 ug/mL,0.625,34.443,10918.809360589708,True
0.625 ug/mL,0.625,34.4875,10918.809360589708,True
0.625 ug/mL,0.625,34.532,10918.809360589708,True
0.625 ug/mL,0.625,34.576499999999996,10918.809360589708,True
0.625 ug/mL,0.625,34.620999999999995,10918.809360589708,True
0.625 ug/mL,0.625,34.6655,10918.809360589708,True
0.625 ug/mL,0.625,34.71,10918.809360589708,True
0.625 ug/mL,0.625,34.7545,10918.809360589708,True
0.625 ug/mL,0.625,34.799,10918.809360589708,True
0.625 ug/mL,0.625,34.8435,10918.809360589708,True
0.625 ug/mL,0.625,34.888,10918.809360589708,True
0.625 ug/mL,0.625,34.9325,10918.809360589708,True
0.625 ug/mL,0.625,34.977,10918.809360589708,True
0.625 ug/mL,0.625,35.021499999999996,10918.809360589708,True
0.625 ug/mL,0.625,35.065999999999995,10918.809360589708,True
0.625 ug/mL,0.625,35.1105,10918.809360589708,True
0.625 ug/mL,0.625,35.155,10918.809360589708,True
0.625 ug/mL,0.625,35.1995,10918.809360589708,True
0.625 ug/mL,0.625,35.244,10918.809360589708,True
0.625 ug/mL,0.625,35.2885,10918.809360589708,True
0.625 ug/mL,0.625,35.333,10918.809360589708,True
0.625 ug/mL,0.625,35.3775,10918.809360589708,True
0.625 ug/mL,0.625,35.422,10918.809360589708,True
0.625 ug/mL,0.625,35.466499999999996,10918.809360589708,True
0.625 ug/mL,0.625,35.510999999999996,10918.809360589708,True
0.625 ug/mL,0.625,35.555499999999995,10918.809360589708,True
0.625 ug/mL,0.625,35.6,10918.809360589708,True
0.625 ug/mL,0.625,35.6445,10918.809360589708,True
0.625 ug/mL,0.625,35.689,10918.809360589708,True
0.625 ug/mL,0.625,35.7335,10918.809360589708,True
0.625 ug/mL,0.625,35.778,10918.809360589708,True
0.625 ug/mL,0.625,35.8225,10918.809360589708,True
0.625 ug/mL,0.625,35.867,10918.809360589708,True
0.625 ug/mL,0.625,35.9115,10918.809360589708,True
0.625 ug/mL,0.625,35.955999999999996,10918.809360589708,True
0.625 ug/mL,0.625,36.000499999999995,10918.809360589708,True
0.625 ug/mL,0.625,36.045,10918.809360589708,True
0.625 ug/mL,0.625,36.0895,10918.809360589708,True
0.625 ug/mL,0.625,36.134,10918.809360589708,True
0.625 ug/mL,0.625,36.1785,10918.809360589708,True
0.625 ug/mL,0.625,36.223,10918.809360589708,True
0.625 ug/mL,0.625,36.2675,10918.809360589708,True
0.625 ug/mL,0.625,36.312,10918.809360589708,True
0.625 ug/mL,0.625,36.3565,10918.809360589708,True
0.625 ug/mL,0.625,36.400999999999996,10918.809360589708,True
0.625 ug/mL,0.625,36.445499999999996,10918.809360589708,True
0.625 ug/mL,0.625,36.489999999999995,10918.809360589708,True
0.625 ug/mL,0.625,36.5345,10918.809360589708,True
0.625 ug/mL,0.625,36.579,10918.809360589708,True
0.625 ug/mL,0.625,36.6235,10918.809360589708,True
0.625 ug/mL,0.625,36.668,10918.809360589708,True
0.625 ug/mL,0.625,36.7125,10918.809360589708,True
0.625 ug/mL,0.625,36.757,10918.809360589708,True
0.625 ug/mL,0.625,36.8015,10918.809360589708,True
0.625 ug/mL,0.625,36.846,10918.809360589708,True
0.625 ug/mL,0.625,36.890499999999996,10918.809360589708,True
0.625 ug/mL,0.625,36.934999999999995,10918.809360589708,True
0.625 ug/mL,0.625,36.9795,10918.809360589708,True
0.625 ug/mL,0.625,37.024,10918.809360589708,True
0.625 ug/mL,0.625,37.0685,10918.809360589708,True
0.625 ug/mL,0.625,37.113,10918.809360589708,True
0.625 ug/mL,0.625,37.1575,10918.809360589708,True
0.625 ug/mL,0.625,37.202,10918.809360589708,True
0.625 ug/mL,0.625,37.2465,10918.809360589708,True
0.625 ug/mL,0.625,37.291,10918.809360589708,True
0.625 ug/mL,0.625,37.335499999999996,10918.809360589708,True
0.625 ug/mL,0.625,37.379999999999995,10918.809360589708,True
0.625 ug/mL,0.625,37.424499999999995,10918.809360589708,True
0.625 ug/mL,0.625,37.469,10918.809360589708,True
0.625 ug/mL,0.625,37.5135,10918.809360589708,True
0.625 ug/mL,0.625,37.558,10918.809360589708,True
0.625 ug/mL,0.625,37.6025,10918.809360589708,True
0.625 ug/mL,0.625,37.647,10918.809360589708,True
0.625 ug/mL,0.625,37.6915,10918.809360589708,True
0.625 ug/mL,0.625,37.736,10918.809360589708,True
0.625 ug/mL,0.625,37.780499999999996,10918.809360589708,True
0.625 ug/mL,0.625,37.824999999999996,10918.809360589708,True
0.625 ug/mL,0.625,37.869499999999995,10918.809360589708,True
0.625 ug/mL,0.625,37.914,10918.809360589708,True
0.625 ug/mL,0.625,37.9585,10918.809360589708,True
0.625 ug/mL,0.625,38.003,10918.809360589708,True
0.625 ug/mL,0.625,38.0475,10918.809360589708,True
0.625 ug/mL,0.625,38.092,10918.809360589708,True
0.625 ug/mL,0.625,38.1365,10918.809360589708,True
0.625 ug/mL,0.625,38.181,10918.809360589708,True
0.625 ug/mL,0.625,38.2255,10918.809360589708,True
0.625 ug/mL,0.625,38.269999999999996,10918.809360589708,True
0.625 ug/mL,0.625,38.314499999999995,10918.809360589708,True
0.625 ug/mL,0.625,38.358999999999995,10918.809360589708,True
0.625 ug/mL,0.625,38.4035,10918.809360589708,True
0.625 ug/mL,0.625,38.448,10918.809360589708,True
0.625 ug/mL,0.625,38.4925,10918.809360589708,True
0.625 ug/mL,0.625,38.537,10918.809360589708,True
0.625 ug/mL,0.625,38.5815,10918.809360589708,True
0.625 ug/mL,0.625,38.626,10918.809360589708,True
0.625 ug/mL,0.625,38.6705,10918.809360589708,True
0.625 ug/mL,0.625,38.714999999999996,10918.809360589708,True
0.625 ug/mL,0.625,38.759499999999996,10918.809360589708,True
0.625 ug/mL,0.625,38.803999999999995,10918.809360589708,True
0.625 ug/mL,0.625,38.8485,10918.809360589708,True
0.625 ug/mL,0.625,38.893,10918.809360589708,True
0.625 ug/mL,0.625,38.9375,10918.809360589708,True
0.625 ug/mL,0.625,38.982,10918.809360589708,True
0.625 ug/mL,0.625,39.0265,10918.809360589708,True
0.625 ug/mL,0.625,39.071,10918.809360589708,True
0.625 ug/mL,0.625,39.1155,10918.809360589708,True
0.625 ug/mL,0.625,39.16,10918.809360589708,True
0.625 ug/mL,0.625,39.204499999999996,10918.809360589708,True
0.625 ug/mL,0.625,39.248999999999995,10918.809360589708,True
0.625 ug/mL,0.625,39.2935,10918.809360589708,True
0.625 ug/mL,0.625,39.338,10918.809360589708,True
0.625 ug/mL,0.625,39.3825,10918.809360589708,True
0.625 ug/mL,0.625,39.427,10918.809360589708,True
0.625 ug/mL,0.625,39.4715,10918.809360589708,True
0.625 ug/mL,0.625,39.516,10918.809360589708,True
0.625 ug/mL,0.625,39.5605,10918.809360589708,True
0.625 ug/mL,0.625,39.605,10918.809360589708,True
0.625 ug/mL,0.625,39.649499999999996,10918.809360589708,True
0.625 ug/mL,0.625,39.693999999999996,10918.809360589708,True
0.625 ug/mL,0.625,39.738499999999995,10918.809360589708,True
0.625 ug/mL,0.625,39.783,10918.809360589708,True
0.625 ug/mL,0.625,39.8275,10918.809360589708,True
0.625 ug/mL,0.625,39.872,10918.809360589708,True
0.625 ug/mL,0.625,39.9165,10918.809360589708,True
0.625 ug/mL,0.625,39.961,10918.809360589708,True
0.625 ug/mL,0.625,40.0055,10918.809360589708,True
0.625 ug/mL,0.625,40.05,10918.809360589708,True
0.625 ug/mL,0.625,40.0945,10918.809360589708,True
0.625 ug/mL,0.625,40.138999999999996,10918.809360589708,True
0.625 ug/mL,0.625,40.183499999999995,10918.809360589708,True
0.625 ug/mL,0.625,40.228,10918.809360589708,True
0.625 ug/mL,0.625,40.2725,10918.809360589708,True
0.625 ug/mL,0.625,40.317,10918.809360589708,True
0.625 ug/mL,0.625,40.3615,10918.809360589708,True
0.625 ug/mL,0.625,40.406,10918.809360589708,True
0.625 ug/mL,0.625,40.4505,10918.809360589708,True
0.625 ug/mL,0.625,40.495,10918.809360589708,True
0.625 ug/mL,0.625,40.5395,10918.809360589708,True
0.625 ug/mL,0.625,40.583999999999996,10918.809360589708,True
0.625 ug/mL,0.625,40.628499999999995,10918.809360589708,True
0.625 ug/mL,0.625,40.672999999999995,10918.809360589708,True
0.625 ug/mL,0.625,40.7175,10918.809360589708,True
0.625 ug/mL,0.625,40.762,10918.809360589708,True
0.625 ug/mL,0.625,40.8065,10918.809360589708,True
0.625 ug/mL,0.625,40.851,10918.809360589708,True
0.625 ug/mL,0.625,40.8955,10918.809360589708,True
0.625 ug/mL,0.625,40.94,10918.809360589708,True
0.625 ug/mL,0.625,40.9845,10918.809360589708,True
0.625 ug/mL,0.625,41.028999999999996,10918.809360589708,True
0.625 ug/mL,0.625,41.073499999999996,10918.809360589708,True
0.625 ug/mL,0.625,41.117999999999995,10918.809360589708,True
0.625 ug/mL,0.625,41.1625,10918.809360589708,True
0.625 ug/mL,0.625,41.207,10918.809360589708,True
0.625 ug/mL,0.625,41.2515,10918.809360589708,True
0.625 ug/mL,0.625,41.296,10918.809360589708,True
0.625 ug/mL,0.625,41.3405,10918.809360589708,True
0.625 ug/mL,0.625,41.385,10918.809360589708,True
0.625 ug/mL,0.625,41.4295,10918.809360589708,True
0.625 ug/mL,0.625,41.474,10918.809360589708,True
0.625 ug/mL,0.625,41.518499999999996,10918.809360589708,True
0.625 ug/mL,0.625,41.562999999999995,10918.809360589708,True
0.625 ug/mL,0.625,41.607499999999995,10918.809360589708,True
0.625 ug/mL,0.625,41.652,10918.809360589708,True
0.625 ug/mL,0.625,41.6965,10918.809360589708,True
0.625 ug/mL,0.625,41.741,10918.809360589708,True
0.625 ug/mL,0.625,41.7855,10918.809360589708,True
0.625 ug/mL,0.625,41.83,10918.809360589708,True
0.625 ug/mL,0.625,41.8745,10918.809360589708,True
0.625 ug/mL,0.625,41.919,10918.809360589708,True
0.625 ug/mL,0.625,41.963499999999996,10918.809360589708,True
0.625 ug/mL,0.625,42.007999999999996,10918.809360589708,True
0.625 ug/mL,0.625,42.052499999999995,10918.809360589708,True
0.625 ug/mL,0.625,42.097,10918.809360589708,True
0.625 ug/mL,0.625,42.1415,10918.809360589708,True
0.625 ug/mL,0.625,42.186,10918.809360589708,True
0.625 ug/mL,0.625,42.2305,10918.809360589708,True
0.625 ug/mL,0.625,42.275,10918.809360589708,True
0.625 ug/mL,0.625,42.3195,10918.809360589708,True
0.625 ug/mL,0.625,42.364,10918.809360589708,True
0.625 ug/mL,0.625,42.4085,10918.809360589708,True
0.625 ug/mL,0.625,42.452999999999996,10918.809360589708,True
0.625 ug/mL,0.625,42.497499999999995,10918.809360589708,True
0.625 ug/mL,0.625,42.541999999999994,10918.809360589708,True
0.625 ug/mL,0.625,42.5865,10918.809360589708,True
0.625 ug/mL,0.625,42.631,10918.809360589708,True
0.625 ug/mL,0.625,42.6755,10918.809360589708,True
0.625 ug/mL,0.625,42.72,10918.809360589708,True
0.625 ug/mL,0.625,42.7645,10918.809360589708,True
0.625 ug/mL,0.625,42.809,10918.809360589708,True
0.625 ug/mL,0.625,42.8535,10918.809360589708,True
0.625 ug/mL,0.625,42.897999999999996,10918.809360589708,True
0.625 ug/mL,0.625,42.942499999999995,10918.809360589708,True
0.625 ug/mL,0.625,42.986999999999995,10918.809360589708,True
0.625 ug/mL,0.625,43.0315,10918.809360589708,True
0.625 ug/mL,0.625,43.076,10918.809360589708,True
0.625 ug/mL,0.625,43.1205,10918.809360589708,True
0.625 ug/mL,0.625,43.165,10918.809360589708,True
0.625 ug/mL,0.625,43.2095,10918.809360589708,True
0.625 ug/mL,0.625,43.254,10918.809360589708,True
0.625 ug/mL,0.625,43.2985,10918.809360589708,True
0.625 ug/mL,0.625,43.342999999999996,10918.809360589708,True
0.625 ug/mL,0.625,43.387499999999996,10918.809360589708,True
0.625 ug/mL,0.625,43.431999999999995,10918.809360589708,True
0.625 ug/mL,0.625,43.4765,10918.809360589708,True
0.625 ug/mL,0.625,43.521,10918.809360589708,True
0.625 ug/mL,0.625,43.5655,10918.809360589708,True
0.625 ug/mL,0.625,43.61,10918.809360589708,True
0.625 ug/mL,0.625,43.6545,10918.809360589708,True
0.625 ug/mL,0.625,43.699,10918.809360589708,True
0.625 ug/mL,0.625,43.7435,10918.809360589708,True
0.625 ug/mL,0.625,43.788,10918.809360589708,True
0.625 ug/mL,0.625,43.832499999999996,10918.809360589708,True
0.625 ug/mL,0.625,43.876999999999995,10918.809360589708,True
0.625 ug/mL,0.625,43.921499999999995,10918.809360589708,True
0.625 ug/mL,0.625,43.966,10918.809360589708,True
0.625 ug/mL,0.625,44.0105,10918.809360589708,True
0.625 ug/mL,0.625,44.055,10918.809360589708,True
0.625 ug/mL,0.625,44.0995,10918.809360589708,True
0.625 ug/mL,0.625,44.144,10918.809360589708,True
0.625 ug/mL,0.625,44.1885,10918.809360589708,True
0.625 ug/mL,0.625,44.233,10918.809360589708,True
0.625 ug/mL,0.625,44.277499999999996,10918.809360589708,True
0.625 ug/mL,0.625,44.321999999999996,10918.809360589708,True
0.625 ug/mL,0.625,44.366499999999995,10918.809360589708,True
0.625 ug/mL,0.625,44.411,10918.809360589708,True
0.625 ug/mL,0.625,44.4555,10918.809360589708,True
0.625 ug/mL,0.625,44.5,10918.809360589708,True
1.25 ug/mL,1.25,0.0,0.0024436937330045,True
1.25 ug/mL,1.25,0.0445,1498.239621157925,True
1.25 ug/mL,1.25,0.089,2831.6820361699843,True
1.25 ug/mL,1.25,0.1335,4018.4558667076994,True
1.25 ug/mL,1.25,0.178,5074.693548209993,True
1.25 ug/mL,1.25,0.22249999999999998,6014.753070182991,True
1.25 ug/mL,1.25,0.267,6851.413151837328,True
1.25 ug/mL,1.25,0.3115,7596.046949880967,True
1.25 ug/mL,1.25,0.356,8258.77665976807,True
1.25 ug/mL,1.25,0.40049999999999997,8848.6111119793,True
1.25 ug/mL,1.25,0.44499999999999995,9373.568233751606,True
1.25 ug/mL,1.25,0.4895,9840.784040943501,True
1.25 ug/mL,1.25,0.534,10256.60964161924,True
1.25 ug/mL,1.25,0.5785,10626.697569972059,True
1.25 ug/mL,1.25,0.623,10956.078624168591,True
1.25 ug/mL,1.25,0.6675,11249.230252611304,True
1.25 ug/mL,1.25,0.712,11510.137418229084,True
1.25 ug/mL,1.25,0.7565,11742.34676815602,True
1.25 ug/mL,1.25,0.8009999999999999,11949.014845155032,True
1.25 ug/mL,1.25,0.8454999999999999,12132.950996149422,True
1.25 ug/mL,1.25,0.8899999999999999,12296.655561140331,True
1.25 ug/mL,1.25,0.9345,12442.353861632004,True
1.25 ug/mL,1.25,0.979,12572.026450587242,True
1.25 ug/mL,1.25,1.0234999999999999,12687.436035116438,False
1.25 ug/mL,1.25,1.068,12790.151437874376,False
1.25 ug/mL,1.25,1.1125,12881.568922884526,False
1.25 ug/mL,1.25,1.157,12962.9311756839,False
1.25 ug/mL,1.25,1.2015,13035.34419579547,False
1.25 ug/mL,1.25,1.246,13099.792331156334,False
1.25 ug/mL,1.25,1.2905,13157.151658872435,False
1.25 ug/mL,1.25,1.335,13208.201894191436,False
1.25 ug/mL,1.25,1.3795,13253.636989578616,False
1.25 ug/mL,1.25,1.424,13294.074567974532,False
1.25 ug/mL,1.25,1.4685,13330.064318465675,False
1.25 ug/mL,1.25,1.513,13362.095468494814,False
1.25 ug/mL,1.25,1.5574999999999999,13390.603434184708,False
1.25 ug/mL,1.25,1.6019999999999999,13415.975739176463,False
1.25 ug/mL,1.25,1.6464999999999999,13438.557282440457,False
1.25 ug/mL,1.25,1.6909999999999998,13458.655026667846,False
1.25 ug/mL,1.25,1.7354999999999998,13476.542170974475,False
1.25 ug/mL,1.25,1.7799999999999998,13492.461864638915,False
1.25 ug/mL,1.25,1.8245,13506.630512357358,False
1.25 ug/mL,1.25,1.869,13519.24071594549,False
1.25 ug/mL,1.25,1.9135,13530.4638924754,False
1.25 ug/mL,1.25,1.958,13540.4526044372,False
1.25 ug/mL,1.25,2.0025,13549.342633600501,False
1.25 ug/mL,1.25,2.0469999999999997,13557.254826766812,False
1.25 ug/mL,1.25,2.0915,13564.296738503099,False
1.25 ug/mL,1.25,2.136,13570.564093187106,False
1.25 ug/mL,1.25,2.1805,13576.14208623873,False
1.25 ug/mL,1.25,2.225,13581.106542225778,False
1.25 ug/mL,1.25,2.2695,13585.524945586849,False
1.25 ug/mL,1.25,2.314,13589.457357982497,False
1.25 ug/mL,1.25,2.3585,13592.957234744705,False
1.25 ug/mL,1.25,2.403,13596.072151523058,False
1.25 ug/mL,1.25,2.4475,13598.84445100539,False
1.25 ug/mL,1.25,2.492,13601.31181850398,False
1.25 ug/mL,1.25,2.5364999999999998,13603.507794231677,False
1.25 ug/mL,1.25,2.581,13605.462229231483,False
1.25 ug/mL,1.25,2.6254999999999997,13607.201691157356,False
1.25 ug/mL,1.25,2.67,13608.749825422174,False
1.25 ug/mL,1.25,2.7144999999999997,13610.127676622165,False
1.25 ug/mL,1.25,2.759,13611.353974607078,False
1.25 ug/mL,1.25,2.8034999999999997,13612.445389084787,False
1.25 ug/mL,1.25,2.848,13613.41675622133,False
1.25 ug/mL,1.25,2.8925,13614.281280316645,False
1.25 ug/mL,1.25,2.937,13615.050713297505,False
1.25 ug/mL,1.25,2.9815,13615.735514467588,False
1.25 ug/mL,1.25,3.026,13616.34499268624,False
1.25 ug/mL,1.25,3.0705,13616.887432908656,False
1.25 ug/mL,1.25,3.1149999999999998,13617.370208807599,False
1.25 ug/mL,1.25,3.1595,13617.79988300757,False
1.25 ug/mL,1.25,3.2039999999999997,13618.182296293995,False
1.25 ug/mL,1.25,3.2485,13618.522647010059,False
1.25 ug/mL,1.25,3.2929999999999997,13618.825561720498,False
1.25 ug/mL,1.25,3.3375,13619.095158102902,False
1.25 ug/mL,1.25,3.3819999999999997,13619.335100921462,False
1.25 ug/mL,1.25,3.4265,13619.548651844014,False
1.25 ug/mL,1.25,3.4709999999999996,13619.738713779585,False
1.25 ug/mL,1.25,3.5155,13619.90787033916,False
1.25 ug/mL,1.25,3.5599999999999996,13620.058420956053,False
1.25 ug/mL,1.25,3.6045,13620.192412143288,False
1.25 ug/mL,1.25,3.649,13620.311665312936,False
1.25 ug/mL,1.25,3.6935,13620.417801535508,False
1.25 ug/mL,1.25,3.738,13620.512263576018,False
1.25 ug/mL,1.25,3.7824999999999998,13620.596335506227,False
1.25 ug/mL,1.25,3.827,13620.67116015972,False
1.25 ug/mL,1.25,3.8714999999999997,13620.737754667021,False
1.25 ug/mL,1.25,3.916,13620.797024281994,False
1.25 ug/mL,1.25,3.9604999999999997,13620.849774687413,False
1.25 ug/mL,1.25,4.005,13620.896722947042,False
1.25 ug/mL,1.25,4.0495,13620.938507253053,False
1.25 ug/mL,1.25,4.093999999999999,13620.975695601304,False
1.25 ug/mL,1.25,4.1385,13621.0087935124,False
1.25 ug/mL,1.25,4.183,13621.038250903506,False
1.25 ug/mL,1.25,4.2275,13621.064468204295,False
1.25 ug/mL,1.25,4.272,13621.087801800208,False
1.25 ug/mL,1.25,4.3165,13621.108568876978,False
1.25 ug/mL,1.25,4.361,13621.127051732306,False
1.25 ug/mL,1.25,4.4055,13621.143501613285,False
1.25 ug/mL,1.25,4.45,13621.158142131722,False
1.25 ug/mL,1.25,4.4944999999999995,13621.171172303817,False
1.25 ug/mL,1.25,4.539,13621.182769255494,False
1.25 ug/mL,1.25,4.5835,13621.19309063016,False
1.25 ug/mL,1.25,4.628,13621.202276731647,False
1.25 ug/mL,1.25,4.672499999999999,13621.21045243142,False
1.25 ug/mL,1.25,4.717,13621.217728866028,False
1.25 ug/mL,1.25,4.7615,13621.224204947841,False
1.25 ug/mL,1.25,4.806,13621.229968709613,False
1.25 ug/mL,1.25,4.850499999999999,13621.235098501169,False
1.25 ug/mL,1.25,4.895,13621.239664054436,False
1.25 ug/mL,1.25,4.9395,13621.243727431358,False
1.25 ug/mL,1.25,4.984,13621.24734386754,False
1.25 ug/mL,1.25,5.0285,13621.250562523084,False
1.25 ug/mL,1.25,5.0729999999999995,13621.25342715085,False
1.25 ug/mL,1.25,5.1175,13621.255976691222,False
1.25 ug/mL,1.25,5.162,13621.258245801428,False
1.25 ug/mL,1.25,5.2065,13621.260265326664,False
1.25 ug/mL,1.25,5.2509999999999994,13621.262062719394,False
1.25 ug/mL,1.25,5.2955,13621.263662412512,False
1.25 ug/mL,1.25,5.34,13621.265086151481,False
1.25 ug/mL,1.25,5.3845,13621.266353289928,False
1.25 ug/mL,1.25,5.428999999999999,13621.267481052724,False
1.25 ug/mL,1.25,5.4735,13621.26848477014,False
1.25 ug/mL,1.25,5.518,13621.269378086228,False
1.25 ug/mL,1.25,5.5625,13621.270173144301,False
1.25 ug/mL,1.25,5.606999999999999,13621.270880751998,False
1.25 ug/mL,1.25,5.6514999999999995,13621.271510528195,False
1.25 ug/mL,1.25,5.696,13621.272071033773,False
1.25 ug/mL,1.25,5.7405,13621.272569887975,False
1.25 ug/mL,1.25,5.785,13621.273013871985,False
1.25 ug/mL,1.25,5.8294999999999995,13621.273409021112,False
1.25 ug/mL,1.25,5.874,13621.273760706823,False
1.25 ug/mL,1.25,5.9185,13621.274073709763,False
1.25 ug/mL,1.25,5.963,13621.274352284747,False
1.25 ug/mL,1.25,6.007499999999999,13621.274600218589,False
1.25 ug/mL,1.25,6.052,13621.274820881581,False
1.25 ug/mL,1.25,6.0965,13621.275017273314,False
1.25 ug/mL,1.25,6.141,13621.275192063442,False
1.25 ug/mL,1.25,6.185499999999999,13621.275347627974,False
1.25 ug/mL,1.25,6.2299999999999995,13621.275486081588,False
1.25 ug/mL,1.25,6.2745,13621.275609306347,False
1.25 ug/mL,1.25,6.319,13621.275718977317,False
1.25 ug/mL,1.25,6.363499999999999,13621.275816585307,False
1.25 ug/mL,1.25,6.4079999999999995,13621.275903457157,False
1.25 ug/mL,1.25,6.4525,13621.275980773762,False
1.25 ug/mL,1.25,6.497,13621.276049586124,False
1.25 ug/mL,1.25,6.5415,13621.276110829645,False
1.25 ug/mL,1.25,6.585999999999999,13621.276165336843,False
1.25 ug/mL,1.25,6.6305,13621.276213848661,False
1.25 ug/mL,1.25,6.675,13621.276257024547,False
1.25 ug/mL,1.25,6.7195,13621.27629545141,False
1.25 ug/mL,1.25,6.763999999999999,13621.27632965161,False
1.25 ug/mL,1.25,6.8084999999999996,13621.276360090045,False
1.25 ug/mL,1.25,6.853,13621.276387180484,False
1.25 ug/mL,1.25,6.8975,13621.27641129118,False
1.25 ug/mL,1.25,6.941999999999999,13621.276432749879,False
1.25 ug/mL,1.25,6.9864999999999995,13621.276451848285,False
1.25 ug/mL,1.25,7.031,13621.27646884601,False
1.25 ug/mL,1.25,7.0755,13621.276483974116,False
1.25 ug/mL,1.25,7.119999999999999,13621.276497438243,False
1.25 ug/mL,1.25,7.164499999999999,13621.276509421417,False
1.25 ug/mL,1.25,7.209,13621.276520086534,False
1.25 ug/mL,1.25,7.2535,13621.276529578568,False
1.25 ug/mL,1.25,7.298,13621.27653802655,False
1.25 ug/mL,1.25,7.342499999999999,13621.276545545317,False
1.25 ug/mL,1.25,7.387,13621.276552237077,False
1.25 ug/mL,1.25,7.4315,13621.276558192796,False
1.25 ug/mL,1.25,7.476,13621.27656349343,False
1.25 ug/mL,1.25,7.520499999999999,13621.276568211033,False
1.25 ug/mL,1.25,7.5649999999999995,13621.276572409735,False
1.25 ug/mL,1.25,7.6095,13621.276576146613,False
1.25 ug/mL,1.25,7.654,13621.276579472462,False
1.25 ug/mL,1.25,7.698499999999999,13621.276582432492,False
1.25 ug/mL,1.25,7.742999999999999,13621.276585066944,False
1.25 ug/mL,1.25,7.7875,13621.276587411623,False
1.25 ug/mL,1.25,7.832,13621.276589498408,False
1.25 ug/mL,1.25,7.8765,13621.27659135566,False
1.25 ug/mL,1.25,7.920999999999999,13621.276593008628,False
1.25 ug/mL,1.25,7.9655,13621.276594479785,False
1.25 ug/mL,1.25,8.01,13621.276595789122,False
1.25 ug/mL,1.25,8.054499999999999,13621.276596954445,False
1.25 ug/mL,1.25,8.099,13621.27659799159,False
1.25 ug/mL,1.25,8.1435,13621.276598914656,False
1.25 ug/mL,1.25,8.187999999999999,13621.276599736193,False
1.25 ug/mL,1.25,8.2325,13621.276600467367,False
1.25 ug/mL,1.25,8.277,13621.276601118117,False
1.25 ug/mL,1.25,8.3215,13621.27660169729,False
1.25 ug/mL,1.25,8.366,13621.276602212756,False
1.25 ug/mL,1.25,8.410499999999999,13621.276602671529,False
1.25 ug/mL,1.25,8.455,13621.276603079838,False
1.25 ug/mL,1.25,8.4995,13621.276603443235,False
1.25 ug/mL,1.25,8.544,13621.276603766662,False
1.25 ug/mL,1.25,8.5885,13621.276604054514,False
1.25 ug/mL,1.25,8.633,13621.276604310706,False
1.25 ug/mL,1.25,8.6775,13621.276604538718,False
1.25 ug/mL,1.25,8.722,13621.27660474165,False
1.25 ug/mL,1.25,8.766499999999999,13621.276604922261,False
1.25 ug/mL,1.25,8.811,13621.276605083007,False
1.25 ug/mL,1.25,8.8555,13621.276605226072,False
1.25 ug/mL,1.25,8.9,13621.276605353401,False
1.25 ug/mL,1.25,8.9445,13621.276605466725,False
1.25 ug/mL,1.25,8.988999999999999,13621.276605567582,False
1.25 ug/mL,1.25,9.0335,13621.276605657347,False
1.25 ug/mL,1.25,9.078,13621.27660573724,False
1.25 ug/mL,1.25,9.122499999999999,13621.276605808343,False
1.25 ug/mL,1.25,9.167,13621.276605871626,False
1.25 ug/mL,1.25,9.2115,13621.27660592795,False
1.25 ug/mL,1.25,9.256,13621.276605978077,False
1.25 ug/mL,1.25,9.3005,13621.27660602269,False
1.25 ug/mL,1.25,9.344999999999999,13621.276606062398,False
1.25 ug/mL,1.25,9.3895,13621.276606097736,False
1.25 ug/mL,1.25,9.434,13621.276606129188,False
1.25 ug/mL,1.25,9.4785,13621.27660615718,False
1.25 ug/mL,1.25,9.523,13621.276606182095,False
1.25 ug/mL,1.25,9.567499999999999,13621.276606204268,False
1.25 ug/mL,1.25,9.612,13621.276606224003,False
1.25 ug/mL,1.25,9.6565,13621.276606241567,False
1.25 ug/mL,1.25,9.700999999999999,13621.2766062572,False
1.25 ug/mL,1.25,9.7455,13621.27660627111,False
1.25 ug/mL,1.25,9.79,13621.276606283493,False
1.25 ug/mL,1.25,9.8345,13621.276606294514,False
1.25 ug/mL,1.25,9.879,13621.27660630432,False
1.25 ug/mL,1.25,9.923499999999999,13621.276606313051,False
1.25 ug/mL,1.25,9.968,13621.27660632082,False
1.25 ug/mL,1.25,10.0125,13621.276606327736,False
1.25 ug/mL,1.25,10.057,13621.276606333888,False
1.25 ug/mL,1.25,10.1015,13621.276606339366,False
1.25 ug/mL,1.25,10.145999999999999,13621.27660634424,False
1.25 ug/mL,1.25,10.1905,13621.276606348578,False
1.25 ug/mL,1.25,10.235,13621.276606352441,False
1.25 ug/mL,1.25,10.279499999999999,13621.276606355877,False
1.25 ug/mL,1.25,10.324,13621.276606358937,False
1.25 ug/mL,1.25,10.3685,13621.276606361658,False
1.25 ug/mL,1.25,10.413,13621.276606364081,False
1.25 ug/mL,1.25,10.4575,13621.276606366237,False
1.25 ug/mL,1.25,10.501999999999999,13621.276606368156,False
1.25 ug/mL,1.25,10.5465,13621.276606369864,False
1.25 ug/mL,1.25,10.591,13621.276606371384,False
1.25 ug/mL,1.25,10.635499999999999,13621.276606372738,False
